8	1	19	129	73	2	W H 317 Miss Blackerby's Office	NULL	3	-10	-10	20	1	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
8	1	20	129	73	2	W H Hub 8 (3rd floor)	306,118	3	19	1	-10	-10	23	3	18	4	-10	-10	-10	-10	-10	-10	-10	-10
9	1	21	129	73	2	W H North Stairs (3rd floor)	NULL	3	-10	-10	23	1	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
9	1	22	129	73	2	W H 319 E C E Adjuncts Office	NULL	3	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	23	2
9	1	23	129	73	2	W H Hub 9 (3rd floor)	360,118	3	21	1	-10	-10	-10	-10	20	3	22	2	-10	-10	25	6	-10	-10
10	1	24	129	73	2	W H 321 Data Science Lab	NULL	3	-10	-10	-10	-10	25	1	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
10	1	25	129	73	2	W H Hub 10 (3rd floor)	360,193	3	-10	-10	28	3	-10	-10	24	1	-10	-10	23	6	-10	-10	-10	-10
11	1	26	129	73	2	W H 322 Controls Systems Lab	NULL	3	-10	-10	-10	-10	28	1	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
11	1	27	129	73	2	W H 320 E C E Lab Manager's Office	NULL	3	-10	-10	-10	-10	-10	-10	28	1	-10	-10	-10	-10	-10	-10	-10	-10
11	1	28	129	73	2	W H Hub 11 (3rd floor)	360,228	3	25	3	32	8	27	1	26	1	-10	-10	-10	-10	-10	-10	-10	-10
12	1	29	129	73	2	W H 323 Cyber OPS Lab	NULL	3	-10	-10	-10	-10	32	1	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
12	1	30	129	73	2	W H 324 Wireless Communication & Systems Lab	NULL	3	-10	-10	-10	-10	-10	-10	32	1	-10	-10	-10	-10	-10	-10	-10	-10
12	1	31	129	73	2	W H 326 Doctor Sawan's Office	NULL	3	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	32	2	-10	-10	-10	-10
12	1	32	129	73	2	W H Hub 12 (3rd floor)	360,331	3	28	8	35	5	30	1	29	1	-10	-10	-10	-10	31	2	-10	-10
13	1	33	129	73	2	W H 325 E C E Conference Room	NULL	3	-10	-10	-10	-10	35	1	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
13	1	34	129	73	2	W H Men's Restroom (3rd floor)	NULL	3	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	35	1	-10	-10	-10	-10
13	1	35	129	73	2	W H Hub 13 (3rd floor)	360,401	3	32	5	37	3	-10	-10	33	1	-10	-10	-10	-10	34	1	-10	-10
14	1	36	129	73	2	W H 329 Doctor Eslami's Office	NULL	3	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	37	1	-10	-10	-10	-10
14	1	37	129	73	2	W H Hub 14 (3rd floor)	360,432	3	35	3	-10	-10	-10	-10	39	5	-10	-10	-10	-10	36	1	-10	-10
15	1	38	129	73	2	W H 330 Robot Intelligence Lab	NULL	3	39	1	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
15	1	39	129	73	2	W H Hub 15 (3rd floor)	294,432	3	-10	-10	38	1	37	5	41	3	-10	-10	-10	-10	-10	-10	-10	-10
16	1	40	129	73	2	W H 331 Cyber Physical Systems Security Lab	NULL	3	41	1	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
16	1	41	129	73	2	W H Hub 16 (3rd floor)	250,432	3	-10	-10	40	1	39	3	43	6	-10	-10	-10	-10	-10	-10	-10	-10
17	1	42	129	73	2	W H 332 Doctor Zewde's Office	NULL	3	43	1	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
17	1	43	129	73	2	W H Hub 17 (3rd floor)	175,432	3	-10	-10	42	1	41	6	47	4	-10	-10	-10	-10	-10	-10	-10	-10
18	1	44	129	73	2	W H 333 Doctor Ding's Office	NULL	3	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	47	1	-10	-10	-10	-10
18	1	45	129	73	2	W H South Stairs (3rd floor)	NULL	3	47	1	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
18	1	46	129	73	2	W H 334 Doctor Sharma's Office	NULL	3	-10	-10	-10	-10	-10	-10	-10	-10	47	2	-10	-10	-10	-10	-10	-10
18	1	47	129	73	2	W H Hub 18 (3rd floor)	120,432	3	3	2	45	1	43	4	-10	-10	-10	-10	-10	-10	44	1	46	2
19	1	48	129	73	2	W H 2nd floor elevator	NULL	2	1	1	119	1	50	1	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
19	1	49	129	73	2	W H 208 MaD Lab 1	NULL	2	-10	-10	-10	-10	-10	-10	50	1	-10	-10	-10	-10	-10	-10	-10	-10
19	1	50	129	73	2	W H Hub 1 (2nd floor)	120,395	2	52	2	-10	-10	49	1	48	1	-10	-10	-10	-10	88	3	-10	-10
20	1	52	129	73	2	W H Hub 2 (2nd floor)	120,367	2	54	3	50	2	-10	-10	51	2	-10	-10	-10	-10	-10	-10	-10	-10
21	1	53	129	73	2	W H 209 Classroom	NULL	2	-10	-10	-10	-10	-10	-10	54	1	-10	-10	-10	-10	-10	-10	-10	-10
21	1	54	129	73	2	W H Hub 3 (2nd floor)	120,332	2	57	6	52	3	53	1	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
20	1	51	129	73	2	W H 200 A E Department 1st Entrance	NULL	2	-10	-10	-10	-10	52	2	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
22	1	55	129	73	2	W H 200 A E Department 2nd Entrance	NULL	2	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	57	2	-10	-10
22	1	56	129	73	2	W H 210 Classroom	NULL	2	-10	-10	-10	-10	-10	-10	57	1	-10	-10	-10	-10	-10	-10	-10	-10
22	1	57	129	73	2	W H Hub 4 (2nd floor)	120,262	2	60	5	54	6	56	1	-10	-10	-10	-10	55	2	-10	-10	-10	-10
23	1	58	129	73	2	W H 212 Office	NULL	2	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	60	3	-10	-10
23	1	59	129	73	2	W H 211 MaD Lab 2	NULL	2	-10	-10	-10	-10	-10	-10	60	1	-10	-10	-10	-10	-10	-10	-10	-10
23	1	60	129	73	2	W H Hub 5 (2nd floor)	120,192	2	62	6	57	5	59	1	-10	-10	-10	-10	58	3	-10	-10	-10	-10
24	1	62	129	73	2	W H Hub 6 (2nd floor)	120,120	2	-10	-10	60	6	64	2	-10	-10	-10	-10	61	2	-10	-10	-10	-10
25	1	63	129	73	2	W H 214 Graduate Research Office	NULL	2	-10	-10	64	1	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
25	1	64	129	73	2	W H Hub 7 (2nd floor)	151,120	2	63	1	-10	-10	66	9	62	2	-10	-10	-10	-10	-10	-10	-10	-10
26	1	65	129	73	2	W H 215 Classroom	NULL	2	-10	-10	66	1	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
26	1	66	129	73	2	W H Hub 8 (2nd floor)	261,120	2	65	1	-10	-10	68	8	64	9	-10	-10	-10	-10	-10	-10	-10	-10
27	1	67	129	73	2	W H North Stairs (2nd floor)	NULL	2	-10	-10	68	1	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
27	1	68	129	73	2	W H Hub 9 (2nd floor)	365,120	2	67	1	-10	-10	-10	-10	66	8	-10	-10	-10	-10	70	2	-10	-10
24	1	61	129	73	2	W H Women's Restroom (2nd floor)	NULL	2	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	62	2	-10	-10
28	1	69	129	73	2	W H 217 Lab	NULL	2	-10	-10	-10	-10	70	1	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
28	1	70	129	73	2	W H Hub 10 (2nd floor)	365,148	2	-10	-10	72	3	-10	-10	69	1	-10	-10	68	2	-10	-10	-10	-10
29	1	71	129	73	2	W H 218 Offices	NULL	2	-10	-10	-10	-10	-10	-10	72	1	-10	-10	-10	-10	-10	-10	-10	-10
29	1	72	129	73	2	W H Hub 11 (2nd floor)	365,183	2	70	3	74	3	71	1	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
30	1	73	129	73	2	W H 219 Graduate Research Office	NULL	2	-10	-10	-10	-10	74	1	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
30	1	74	129	73	2	W H Hub 12 (2nd floor)	365,217	2	72	3	76	5	-10	-10	73	1	-10	-10	-10	-10	-10	-10	-10	-10
31	1	75	129	73	2	W H 221A MaD Lab 3	NULL	2	-10	-10	-10	-10	76	1	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
31	1	76	129	73	2	W H Hub 13 (2nd floor)	365,285	2	74	5	79	5	-10	-10	75	1	-10	-10	-10	-10	-10	-10	-10	-10
32	1	77	129	73	2	W H 220 MaD Lab 4	NULL	2	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	79	2
32	1	79	129	73	2	W H Hub 14 (2nd floor)	365,350	2	76	5	82	4	78	1	-10	-10	77	2	-10	-10	-10	-10	-10	-10
32	1	78	129	73	2	W H 222 Mister Raza's Office	NULL	2	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	79	2
33	1	80	129	73	2	W H 223A Resonance Recovery & Sustainability Research Lab	NULL	2	-10	-10	-10	-10	82	1	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
33	1	82	129	73	2	W H Hub 15 (2nd floor)	365,403	2	79	4	83	2	81	1	80	1	-10	-10	-10	-10	-10	-10	-10	-10
34	1	83	129	73	2	W H Hub 16 (2nd floor)	365,430	2	82	2	-10	-10	-10	-10	85	7	-10	-10	-10	-10	-10	-10	-10	-10
35	1	84	129	73	2	W H 226 2nd Floor Lounge & W H 227 Offices	NULL	2	85	1	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
35	1	85	129	73	2	W H Hub 17 (2nd floor)	278,430	2	-10	-10	84	1	83	7	88	12	-10	-10	-10	-10	-10	-10	-10	-10
36	1	86	129	73	2	W H 228 Office	NULL	2	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	88	2	-10	-10	-10	-10
36	1	87	129	73	2	W H South Stairs (2nd floor)	NULL	2	88	1	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
36	1	88	129	73	2	W H Hub 18 (2nd floor)	132,430	2	-10	-10	87	1	-10	-10	-10	-10	-10	-10	50	3	86	2	-10	-10
37	1	89	129	73	2	W H West Entrance 2	NULL	1	-10	-10	-10	-10	90	2	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
37	1	90	129	73	2	W H Hub 1 (1st floor)	148,214	1	93	3	-10	-10	-10	-10	89	2	-10	-10	-10	-10	-10	-10	-10	-10
38	1	91	129	73	2	W H 109 Robotics Research Lab & Sustainable Energy Science & Engineering Lab	NULL	1	-10	-10	-10	-10	-10	-10	93	1	-10	-10	-10	-10	-10	-10	-10	-10
38	1	92	129	73	2	W H 110 LightBoard Studio	NULL	1	-10	-10	-10	-10	-10	-10	-10	-10	93	2	-10	-10	-10	-10	-10	-10
38	1	93	129	73	2	W H Hub 2 (1st floor)	148,175	1	97	2	90	3	91	1	-10	-10	-10	-10	-10	-10	-10	-10	92	2
39	1	95	129	73	2	W H North Entrance 1	NULL	1	-10	-10	97	1	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
39	1	96	129	73	2	W H 113A Conference Room	NULL	1	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	97	3
39	1	97	129	73	2	W H Hub 3 (1st floor)	154,148	1	95	1	93	2	100	13	-10	-10	96	3	94	2	-10	-10	-10	-10
39	1	94	129	73	2	W H Women's Restroom (1st floor)	NULL	1	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	97	2	-10	-10
40	1	98	129	73	2	W H 113B NASA in Kansas Office	NULL	1	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	100	2	-10	-10
40	1	99	129	73	2	W H North Entrance 2	NULL	1	-10	-10	100	1	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
40	1	100	129	73	2	W H Hub 4 (1st floor)	309,148	1	99	1	-10	-10	102	3	97	13	-10	-10	98	2	-10	-10	-10	-10
41	1	101	129	73	2	W H North Stairs (1st floor)	NULL	1	-10	-10	102	2	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
41	1	102	129	73	2	W H Hub 5 (1st floor)	348,148	1	101	2	-10	-10	103	3	100	3	-10	-10	-10	-10	-10	-10	-10	-10
42	1	103	129	73	2	W H Hub 6 (1st floor)	392,148	1	-10	-10	106	6	-10	-10	102	3	-10	-10	-10	-10	-10	-10	-10	-10
33	1	81	129	73	2	W H Men's Restroom (2nd floor)	NULL	2	-10	-10	-10	-10	-10	-10	82	1	-10	-10	-10	-10	-10	-10	-10	-10
43	1	104	129	73	2	W H 114 Laser Nano & Micro Materials Processing Lab	NULL	1	-10	-10	-10	-10	106	2	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
43	1	105	129	73	2	W H Unisex Restroom (1st floor)	NULL	1	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	106	2	-10	-10	-10	-10
43	1	106	129	73	2	W H Hub 7 (1st floor)	392,220	1	103	6	108	5	-10	-10	104	2	-10	-10	-10	-10	105	2	-10	-10
44	1	107	129	73	2	W H 116 Soft Matter Research Lab	NULL	1	-10	-10	-10	-10	108	2	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
44	1	108	129	73	2	W H Hub 8 (1st floor)	392,289	1	106	5	110	5	-10	-10	107	2	-10	-10	-10	-10	-10	-10	-10	-10
45	1	109	129	73	2	W H 117 Clean Energy Innovation Research Lab	NULL	1	-10	-10	-10	-10	-10	-10	110	2	-10	-10	-10	-10	-10	-10	-10	-10
45	1	110	129	73	2	W H Hub 9 (1st floor)	392,357	1	108	6	111	2	109	2	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
46	1	111	129	73	2	W H Hub 10 (1st floor)	392,388	1	110	2	114	3	128	2	116	3	-10	-10	-10	-10	-10	-10	-10	-10
47	1	112	129	73	2	W H Men's Restroom (1st floor)	NULL	1	-10	-10	-10	-10	-10	-10	114	1	-10	-10	-10	-10	-10	-10	-10	-10
47	1	113	129	73	2	W H South Entrance 1	NULL	1	114	4	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
47	1	114	129	73	2	W H Hub 11 (1st floor)	392,435	1	111	3	113	4	112	1	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
48	1	115	129	73	2	W H 123 Lecture Hall Entrance	NULL	1	116	2	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
48	1	116	129	73	2	W H Hub 12 (1st floor)	351,388	1	-10	-10	115	2	111	3	118	8	-10	-10	-10	-10	-10	-10	-10	-10
49	1	117	129	73	2	W H 123 Lecture Hall Exit	NULL	1	118	2	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
49	1	118	129	73	2	W H Hub 13 (1st floor)	246,388	1	-10	-10	117	2	116	8	-10	-10	-10	-10	-10	-10	-10	-10	126	7
50	1	119	129	73	2	W H 1st floor elevator	NULL	1	48	1	-10	-10	121	1	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
50	1	120	129	73	2	W H 108 Biomedical Engineering Department	NULL	1	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	121	1
50	1	121	129	73	2	W H Hub 14 (1st floor)	149,422	1	-10	-10	123	2	126	3	119	1	120	1	-10	-10	-10	-10	-10	-10
51	1	122	129	73	2	W H West Entrance 1	NULL	1	-10	-10	-10	-10	123	1	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
51	1	123	129	73	2	W H Hub 15 (1st floor)	142,453	1	121	2	-10	-10	-10	-10	122	1	-10	-10	-10	-10	125	4	-10	-10
52	1	124	129	73	2	W H South Entrance 2 & South Stairs (1st floor)	NULL	1	125	1	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
52	1	125	129	73	2	W H Hub 16 (1st floor)	191,468	1	-10	-10	124	1	-10	-10	-10	-10	-10	-10	123	4	-10	-10	-10	-10
53	1	126	129	73	2	W H Hub 17 (1st floor)	187,422	1	-10	-10	-10	-10	-10	-10	121	3	118	7	-10	-10	-10	-10	-10	-10
60	2	127	129	73	2	J B South Entrance	NULL	1	-10	-10	-10	-10	-10	-10	128	2	-10	-10	-10	-10	-10	-10	-10	-10
60	2	128	129	73	2	J B Hub 1	187,422	1	-10	-10	-10	-10	127	2	111	2	-10	-10	-10	-10	-10	-10	-10	-10
