5	1	18	41	73	2	TAM HUB 5 (1 Floor)	NULL	1	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	16	8	20	6	17	1
6	1	19	41	73	2	TAM Elevator Level 1	NULL	1	-10	-10	-10	-10	-10	-10	-10	-10	20	6	-10	-10	-10	-10	-10	-10
6	1	20	41	73	2	TAM Hub 6 (1 Floor)	NULL	1	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	18	6	21	5	19	1
7	1	21	41	73	2	TAM Hub 7 (1 Floor)	NULL	1	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	20	5	-10	-10	24	8
8	1	22	41	73	2	TAM Men's Restroom (Level 1)	NULL	1	-10	-10	24	1	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
8	1	23	41	73	2	TAM Women's Restroom (Level 1)	NULL	1	-10	-10	-10	-10	24	1	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
8	1	24	41	73	2	TAM Hub 8 (1 Floor)	NULL	1	22	1	-10	-10	-10	-10	23	1	21	7	-10	-10	-10	-10	26	3
9	1	25	41	73	2	TAM Dr. Mayer's Office	NULL	1	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	26	1	-10	-10	-10	-10
9	1	26	41	73	2	TAM Hub 9 (1 Floor)	NULL	1	-10	-10	-10	-10	-10	-10	-10	-10	24	3	-10	-10	25	1	29	7
10	1	27	41	73	2	TAM Dr. Smith's Office	NULL	1	-10	-10	-10	-10	-10	-10	29	1	-10	-10	-10	-10	-10	-10	-10	-10
10	1	28	41	73	2	TAM Dr. Feldman's Office	NULL	1	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	29	1	-10	-10	-10	-10
10	1	29	41	73	2	TAM Hub 10 (1 Floor)	NULL	1	-10	-10	-10	-10	27	1	-10	-10	26	7	30	8	28	1	-10	-10
11	1	30	41	73	2	TAM Hub 11 (1 Floor)	NULL	1	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	34	8	29	8	-10	-10
12	1	31	41	73	2	TAM Dr. Lawley's Office	NULL	1	-10	-10	34	1	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
12	1	32	41	73	2	TAM Dr. Ali's Office	NULL	1	-10	-10	-10	-10	-10	-10	34	1	-10	-10	-10	-10	-10	-10	-10	-10
12	1	33	41	73	2	TAM Dr. Wilhelm's Office	NULL	1	-10	-10	-10	-10	34	1	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
12	1	34	41	73	2	TAM Hub 12 (1 Floor)	NULL	1	31	1	-10	-10	32	1	33	1	38	8	-10	-10	30	8	-10	-10
13	1	35	41	73	2	TAM Conference Room (Level 1)	NULL	1	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	38	1	-10	-10
13	1	36	41	73	2	TAM Dr. Amanda's Office	NULL	1	-10	-10	-10	-10	-10	-10	38	1	-10	-10	-10	-10	-10	-10	-10	-10
13	1	37	41	73	2	TAM Dr. Fazzino's Office	NULL	1	38	1	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10
13	1	38	41	73	2	TAM Hub 13 (1 Floor)	NULL	1	-10	-10	37	1	36	1	-10	-10	40	6	35	1	-10	-10	34	8
14	1	39	41	73	2	TAM Seminar Room (Level 1)	NULL	1	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	-10	40	1	-10	-10
14	1	40	41	73	2	TAM Hub 14 (1 Floor)	NULL	1	-10	-10	-10	-10	-10	-10	-10	-10	16	5	39	1	-10	-10	38	6
